crop,temp,humid,moisture,cropage,texture,water
coconut,27,70,30,A,clay,56
coconut,27,70,40,A,clay,41
coconut,27,70,50,A,clay,26
coconut,27,70,60,A,clay,11
coconut,27,70,70,A,clay,0
coconut,27,70,80,A,clay,0
coconut,27,70,90,A,clay,0
coconut,27,80,0,A,clay,77
coconut,27,80,10,A,clay,69
coconut,27,80,20,A,clay,61
coconut,27,80,30,A,clay,53
coconut,27,80,40,A,clay,38
coconut,27,80,50,A,clay,23
coconut,27,80,60,A,clay,8
coconut,27,80,70,A,clay,0
coconut,27,80,80,A,clay,0
coconut,27,80,90,A,clay,0
coconut,27,90,0,A,clay,74
coconut,27,90,10,A,clay,66
coconut,27,90,20,A,clay,58
coconut,27,90,30,A,clay,50
coconut,27,90,40,A,clay,35
coconut,27,90,50,A,clay,20
coconut,27,90,60,A,clay,5
coconut,27,90,70,A,clay,0
coconut,27,90,80,A,clay,0
coconut,27,90,90,A,clay,0
coconut,28,0,0,A,clay,102
coconut,28,0,10,A,clay,94
coconut,28,0,20,A,clay,86
coconut,28,0,30,A,clay,78
coconut,28,0,40,A,clay,63
coconut,28,0,50,A,clay,48
coconut,28,0,60,A,clay,33
coconut,28,0,70,A,clay,18
coconut,28,0,80,A,clay,3
coconut,28,0,90,A,clay,0
coconut,28,10,0,A,clay,99
coconut,28,10,10,A,clay,91
coconut,28,10,20,A,clay,83
coconut,28,10,30,A,clay,75
coconut,28,10,40,A,clay,60
coconut,28,10,50,A,clay,45
coconut,28,10,60,A,clay,30
coconut,28,10,70,A,clay,15
coconut,28,10,80,A,clay,0
coconut,28,10,90,A,clay,0
coconut,28,20,0,A,clay,96
coconut,28,20,10,A,clay,88
coconut,28,20,20,A,clay,80
coconut,28,20,30,A,clay,72
coconut,28,20,40,A,clay,57
coconut,28,20,50,A,clay,42
coconut,28,20,60,A,clay,27
coconut,28,20,70,A,clay,12
coconut,28,20,80,A,clay,0
coconut,28,20,90,A,clay,0
coconut,28,30,0,A,clay,93
coconut,28,30,10,A,clay,85
coconut,28,30,20,A,clay,77
coconut,28,30,30,A,clay,69
coconut,28,30,40,A,clay,54
coconut,28,30,50,A,clay,39
coconut,28,30,60,A,clay,24
coconut,28,30,70,A,clay,9
coconut,28,30,80,A,clay,0
coconut,28,30,90,A,clay,0
coconut,28,40,0,A,clay,90
coconut,28,40,10,A,clay,82
coconut,28,40,20,A,clay,74
coconut,28,40,30,A,clay,66
coconut,28,40,40,A,clay,51
coconut,28,40,50,A,clay,36
coconut,28,40,60,A,clay,21
coconut,28,40,70,A,clay,6
coconut,28,40,80,A,clay,0
coconut,28,40,90,A,clay,0
coconut,28,50,0,A,clay,87
coconut,28,50,10,A,clay,79
coconut,28,50,20,A,clay,71
coconut,28,50,30,A,clay,63
coconut,28,50,40,A,clay,48
coconut,28,50,50,A,clay,33
coconut,28,50,60,A,clay,18
coconut,28,50,70,A,clay,3
coconut,28,50,80,A,clay,0
coconut,28,50,90,A,clay,0
coconut,28,60,0,A,clay,84
coconut,28,60,10,A,clay,76
coconut,28,60,20,A,clay,68
coconut,28,60,30,A,clay,60
coconut,28,60,40,A,clay,45
coconut,28,60,50,A,clay,30
coconut,28,60,60,A,clay,15
coconut,28,60,70,A,clay,0
coconut,28,60,80,A,clay,0
coconut,28,60,90,A,clay,0
coconut,28,70,0,A,clay,81
coconut,28,70,10,A,clay,73
coconut,28,70,20,A,clay,65
coconut,28,70,30,A,clay,57
coconut,28,70,40,A,clay,42
coconut,28,70,50,A,clay,27
coconut,28,70,60,A,clay,12
coconut,28,70,70,A,clay,0
coconut,28,70,80,A,clay,0
coconut,28,70,90,A,clay,0
coconut,28,80,0,A,clay,78
coconut,28,80,10,A,clay,70
coconut,28,80,20,A,clay,62
coconut,28,80,30,A,clay,54
coconut,28,80,40,A,clay,39
coconut,28,80,50,A,clay,24
coconut,28,80,60,A,clay,9
coconut,28,80,70,A,clay,0
coconut,28,80,80,A,clay,0
coconut,28,80,90,A,clay,0
coconut,28,90,0,A,clay,75
coconut,28,90,10,A,clay,67
coconut,28,90,20,A,clay,59
coconut,28,90,30,A,clay,51
coconut,28,90,40,A,clay,36
coconut,28,90,50,A,clay,21
coconut,28,90,60,A,clay,6
coconut,28,90,70,A,clay,0
coconut,28,90,80,A,clay,0
coconut,28,90,90,A,clay,0
coconut,29,0,0,A,clay,103
coconut,29,0,10,A,clay,95
coconut,29,0,20,A,clay,87
coconut,29,0,30,A,clay,79
coconut,29,0,40,A,clay,64
coconut,29,0,50,A,clay,49
coconut,29,0,60,A,clay,34
coconut,29,0,70,A,clay,19
coconut,29,0,80,A,clay,4
coconut,29,0,90,A,clay,0
coconut,29,10,0,A,clay,100
coconut,29,10,10,A,clay,92
coconut,29,10,20,A,clay,84
coconut,29,10,30,A,clay,76
coconut,29,10,40,A,clay,61
coconut,29,10,50,A,clay,46
coconut,29,10,60,A,clay,31
coconut,29,10,70,A,clay,16
coconut,29,10,80,A,clay,1
coconut,29,10,90,A,clay,0
coconut,29,20,0,A,clay,97
coconut,29,20,10,A,clay,89
coconut,29,20,20,A,clay,81
coconut,29,20,30,A,clay,73
coconut,29,20,40,A,clay,58
coconut,29,20,50,A,clay,43
coconut,29,20,60,A,clay,28
coconut,29,20,70,A,clay,13
coconut,29,20,80,A,clay,0
coconut,29,20,90,A,clay,0
coconut,29,30,0,A,clay,94
coconut,29,30,10,A,clay,86
coconut,29,30,20,A,clay,78
coconut,29,30,30,A,clay,70
coconut,29,30,40,A,clay,55
coconut,29,30,50,A,clay,40
coconut,29,30,60,A,clay,25
coconut,29,30,70,A,clay,10
coconut,29,30,80,A,clay,0
coconut,29,30,90,A,clay,0
coconut,29,40,0,A,clay,91
coconut,29,40,10,A,clay,83
coconut,29,40,20,A,clay,75
coconut,29,40,30,A,clay,67
coconut,29,40,40,A,clay,52
coconut,29,40,50,A,clay,37
coconut,29,40,60,A,clay,22
coconut,29,40,70,A,clay,7
coconut,29,40,80,A,clay,0
coconut,29,40,90,A,clay,0
coconut,29,50,0,A,clay,88
coconut,29,50,10,A,clay,80
coconut,29,50,20,A,clay,72
coconut,29,50,30,A,clay,64
coconut,29,50,40,A,clay,49
coconut,29,50,50,A,clay,34
coconut,29,50,60,A,clay,19
coconut,29,50,70,A,clay,4
coconut,29,50,80,A,clay,0
coconut,29,50,90,A,clay,0
coconut,29,60,0,A,clay,85
coconut,29,60,10,A,clay,77
coconut,29,60,20,A,clay,69
coconut,29,60,30,A,clay,61
coconut,29,60,40,A,clay,46
coconut,29,60,50,A,clay,31
coconut,29,60,60,A,clay,16
coconut,29,60,70,A,clay,1
coconut,29,60,80,A,clay,0
coconut,29,60,90,A,clay,0
coconut,29,70,0,A,clay,82
coconut,29,70,10,A,clay,74
coconut,29,70,20,A,clay,66
coconut,29,70,30,A,clay,58
coconut,29,70,40,A,clay,43
coconut,29,70,50,A,clay,28
coconut,29,70,60,A,clay,13
coconut,29,70,70,A,clay,0
coconut,29,70,80,A,clay,0
coconut,29,70,90,A,clay,0
coconut,29,80,0,A,clay,79
coconut,29,80,10,A,clay,71
coconut,29,80,20,A,clay,63
coconut,29,80,30,A,clay,55
coconut,29,80,40,A,clay,40
coconut,29,80,50,A,clay,25
coconut,29,80,60,A,clay,10
coconut,29,80,70,A,clay,0
coconut,29,80,80,A,clay,0
coconut,29,80,90,A,clay,0
coconut,29,90,0,A,clay,76
coconut,29,90,10,A,clay,68
coconut,29,90,20,A,clay,60
coconut,29,90,30,A,clay,52
coconut,29,90,40,A,clay,37
coconut,29,90,50,A,clay,22
coconut,29,90,60,A,clay,7
coconut,29,90,70,A,clay,0
coconut,29,90,80,A,clay,0
coconut,29,90,90,A,clay,0
coconut,30,0,0,A,clay,104
coconut,30,0,10,A,clay,96
coconut,30,0,20,A,clay,88
coconut,30,0,30,A,clay,80
coconut,30,0,40,A,clay,65
coconut,30,0,50,A,clay,50
coconut,30,0,60,A,clay,35
coconut,30,0,70,A,clay,20
coconut,30,0,80,A,clay,5
coconut,30,0,90,A,clay,0
coconut,30,10,0,A,clay,101
coconut,30,10,10,A,clay,93
coconut,30,10,20,A,clay,85
coconut,30,10,30,A,clay,77
coconut,30,10,40,A,clay,62
coconut,30,10,50,A,clay,47
coconut,30,10,60,A,clay,32
coconut,30,10,70,A,clay,17
coconut,30,10,80,A,clay,2
coconut,30,10,90,A,clay,0
coconut,30,20,0,A,clay,98
coconut,30,20,10,A,clay,90
coconut,30,20,20,A,clay,82
coconut,30,20,30,A,clay,74
coconut,30,20,40,A,clay,59
coconut,30,20,50,A,clay,44
coconut,30,20,60,A,clay,29
coconut,30,20,70,A,clay,14
coconut,30,20,80,A,clay,0
coconut,30,20,90,A,clay,0
coconut,30,30,0,A,clay,95
coconut,30,30,10,A,clay,87
coconut,30,30,20,A,clay,79
coconut,30,30,30,A,clay,71
coconut,30,30,40,A,clay,56
coconut,30,30,50,A,clay,41
coconut,30,30,60,A,clay,26
coconut,30,30,70,A,clay,11
coconut,30,30,80,A,clay,0
coconut,30,30,90,A,clay,0
coconut,30,40,0,A,clay,92
coconut,30,40,10,A,clay,84
coconut,30,40,20,A,clay,76
coconut,30,40,30,A,clay,68
coconut,30,40,40,A,clay,53
coconut,30,40,50,A,clay,38
coconut,30,40,60,A,clay,23
coconut,30,40,70,A,clay,8
coconut,30,40,80,A,clay,0
coconut,30,40,90,A,clay,0
coconut,30,50,0,A,clay,89
coconut,30,50,10,A,clay,81
coconut,30,50,20,A,clay,73
coconut,30,50,30,A,clay,65
coconut,30,50,40,A,clay,50
coconut,30,50,50,A,clay,35
coconut,30,50,60,A,clay,20
coconut,30,50,70,A,clay,5
coconut,30,50,80,A,clay,0
coconut,30,50,90,A,clay,0
coconut,30,60,0,A,clay,86
coconut,30,60,10,A,clay,78
coconut,30,60,20,A,clay,70
coconut,30,60,30,A,clay,62
coconut,30,60,40,A,clay,47
coconut,30,60,50,A,clay,32
coconut,30,60,60,A,clay,17
coconut,30,60,70,A,clay,2
coconut,30,60,80,A,clay,0
coconut,30,60,90,A,clay,0
coconut,30,70,0,A,clay,83
coconut,30,70,10,A,clay,75
coconut,30,70,20,A,clay,67
coconut,30,70,30,A,clay,59
coconut,30,70,40,A,clay,44
coconut,30,70,50,A,clay,29
coconut,30,70,60,A,clay,14
coconut,30,70,70,A,clay,0
coconut,30,70,80,A,clay,0
coconut,30,70,90,A,clay,0
coconut,30,80,0,A,clay,80
coconut,30,80,10,A,clay,72
coconut,30,80,20,A,clay,64
coconut,30,80,30,A,clay,56
coconut,30,80,40,A,clay,41
coconut,30,80,50,A,clay,26
coconut,30,80,60,A,clay,11
coconut,30,80,70,A,clay,0
coconut,30,80,80,A,clay,0
coconut,30,80,90,A,clay,0
coconut,30,90,0,A,clay,77
coconut,30,90,10,A,clay,69
coconut,30,90,20,A,clay,61
coconut,30,90,30,A,clay,53
coconut,30,90,40,A,clay,38
coconut,30,90,50,A,clay,23
coconut,30,90,60,A,clay,8
coconut,30,90,70,A,clay,0
coconut,30,90,80,A,clay,0
coconut,30,90,90,A,clay,0
coconut,31,0,0,A,clay,106
coconut,31,0,10,A,clay,98
coconut,31,0,20,A,clay,90
coconut,31,0,30,A,clay,82
coconut,31,0,40,A,clay,67
coconut,31,0,50,A,clay,52
coconut,31,0,60,A,clay,37
coconut,31,0,70,A,clay,22
coconut,31,0,80,A,clay,7
coconut,31,0,90,A,clay,0
coconut,31,10,0,A,clay,103
coconut,31,10,10,A,clay,95
coconut,31,10,20,A,clay,87
coconut,31,10,30,A,clay,79
coconut,31,10,40,A,clay,64
coconut,31,10,50,A,clay,49
coconut,31,10,60,A,clay,34
coconut,31,10,70,A,clay,19
coconut,31,10,80,A,clay,4
coconut,31,10,90,A,clay,0
coconut,31,20,0,A,clay,100
coconut,31,20,10,A,clay,92
coconut,31,20,20,A,clay,84
coconut,31,20,30,A,clay,76
coconut,31,20,40,A,clay,61
coconut,31,20,50,A,clay,46
coconut,31,20,60,A,clay,31
coconut,31,20,70,A,clay,16
coconut,31,20,80,A,clay,1
coconut,31,20,90,A,clay,0
coconut,31,30,0,A,clay,97
coconut,31,30,10,A,clay,89
coconut,31,30,20,A,clay,81
coconut,31,30,30,A,clay,73
coconut,31,30,40,A,clay,58
coconut,31,30,50,A,clay,43
coconut,31,30,60,A,clay,28
coconut,31,30,70,A,clay,13
coconut,31,30,80,A,clay,0
coconut,31,30,90,A,clay,0
coconut,31,40,0,A,clay,94
coconut,31,40,10,A,clay,86
coconut,31,40,20,A,clay,78
coconut,31,40,30,A,clay,70
coconut,31,40,40,A,clay,55
coconut,31,40,50,A,clay,40
coconut,31,40,60,A,clay,25
coconut,31,40,70,A,clay,10
coconut,31,40,80,A,clay,0
coconut,31,40,90,A,clay,0
coconut,31,50,0,A,clay,91
coconut,31,50,10,A,clay,83
coconut,31,50,20,A,clay,75
coconut,31,50,30,A,clay,67
coconut,31,50,40,A,clay,52
coconut,31,50,50,A,clay,37
coconut,31,50,60,A,clay,22
coconut,31,50,70,A,clay,7
coconut,31,50,80,A,clay,0
coconut,31,50,90,A,clay,0
coconut,31,60,0,A,clay,88
coconut,31,60,10,A,clay,80
coconut,31,60,20,A,clay,72
coconut,31,60,30,A,clay,64
coconut,31,60,40,A,clay,49
coconut,31,60,50,A,clay,34
coconut,31,60,60,A,clay,19
coconut,31,60,70,A,clay,4
coconut,31,60,80,A,clay,0
coconut,31,60,90,A,clay,0
coconut,31,70,0,A,clay,85
coconut,31,70,10,A,clay,77
coconut,31,70,20,A,clay,69
coconut,31,70,30,A,clay,61
coconut,31,70,40,A,clay,46
coconut,31,70,50,A,clay,31
coconut,31,70,60,A,clay,16
coconut,31,70,70,A,clay,1
coconut,31,70,80,A,clay,0
coconut,31,70,90,A,clay,0
coconut,31,80,0,A,clay,82
coconut,31,80,10,A,clay,74
coconut,31,80,20,A,clay,66
coconut,31,80,30,A,clay,58
coconut,31,80,40,A,clay,43
coconut,31,80,50,A,clay,28
coconut,31,80,60,A,clay,13
coconut,31,80,70,A,clay,0
coconut,31,80,80,A,clay,0
coconut,31,80,90,A,clay,0
coconut,31,90,0,A,clay,79
coconut,31,90,10,A,clay,71
coconut,31,90,20,A,clay,63
coconut,31,90,30,A,clay,55
coconut,31,90,40,A,clay,40
coconut,31,90,50,A,clay,25
coconut,31,90,60,A,clay,10
coconut,31,90,70,A,clay,0
coconut,31,90,80,A,clay,0
coconut,31,90,90,A,clay,0
coconut,32,0,0,A,clay,108
coconut,32,0,10,A,clay,100
coconut,32,0,20,A,clay,92
coconut,32,0,30,A,clay,84
coconut,32,0,40,A,clay,69
coconut,32,0,50,A,clay,54
coconut,32,0,60,A,clay,39
coconut,32,0,70,A,clay,24
coconut,32,0,80,A,clay,9
coconut,32,0,90,A,clay,0
coconut,32,10,0,A,clay,105
coconut,32,10,10,A,clay,97
coconut,32,10,20,A,clay,89
coconut,32,10,30,A,clay,81
coconut,32,10,40,A,clay,66
coconut,32,10,50,A,clay,51
coconut,32,10,60,A,clay,36
coconut,32,10,70,A,clay,21
coconut,32,10,80,A,clay,6
coconut,32,10,90,A,clay,0
coconut,32,20,0,A,clay,102
coconut,32,20,10,A,clay,94
coconut,32,20,20,A,clay,86
coconut,32,20,30,A,clay,78
coconut,32,20,40,A,clay,63
coconut,32,20,50,A,clay,48
coconut,32,20,60,A,clay,33
coconut,32,20,70,A,clay,18
coconut,32,20,80,A,clay,3
coconut,32,20,90,A,clay,0
coconut,32,30,0,A,clay,99
coconut,32,30,10,A,clay,91
coconut,32,30,20,A,clay,83
coconut,32,30,30,A,clay,75
coconut,32,30,40,A,clay,60
coconut,32,30,50,A,clay,45
coconut,32,30,60,A,clay,30
coconut,32,30,70,A,clay,15
coconut,32,30,80,A,clay,0
coconut,32,30,90,A,clay,0
coconut,32,40,0,A,clay,96
coconut,32,40,10,A,clay,88
coconut,32,40,20,A,clay,80
coconut,32,40,30,A,clay,72
coconut,32,40,40,A,clay,57
coconut,32,40,50,A,clay,42
coconut,32,40,60,A,clay,27
coconut,32,40,70,A,clay,12
coconut,32,40,80,A,clay,0
coconut,32,40,90,A,clay,0
coconut,32,50,0,A,clay,93
coconut,32,50,10,A,clay,85
coconut,32,50,20,A,clay,77
coconut,32,50,30,A,clay,69
coconut,32,50,40,A,clay,54
coconut,32,50,50,A,clay,39
coconut,32,50,60,A,clay,24
coconut,32,50,70,A,clay,9
coconut,32,50,80,A,clay,0
coconut,32,50,90,A,clay,0
coconut,32,60,0,A,clay,90
coconut,32,60,10,A,clay,82
coconut,32,60,20,A,clay,74
coconut,32,60,30,A,clay,66
coconut,32,60,40,A,clay,51
coconut,32,60,50,A,clay,36
coconut,32,60,60,A,clay,21
coconut,32,60,70,A,clay,6
coconut,32,60,80,A,clay,0
coconut,32,60,90,A,clay,0
coconut,32,70,0,A,clay,87
coconut,32,70,10,A,clay,79
coconut,32,70,20,A,clay,71
coconut,32,70,30,A,clay,63
coconut,32,70,40,A,clay,48
coconut,32,70,50,A,clay,33
coconut,32,70,60,A,clay,18
coconut,32,70,70,A,clay,3
coconut,32,70,80,A,clay,0
coconut,32,70,90,A,clay,0
coconut,32,80,0,A,clay,84
coconut,32,80,10,A,clay,76
coconut,32,80,20,A,clay,68
coconut,32,80,30,A,clay,60
coconut,32,80,40,A,clay,45
coconut,32,80,50,A,clay,30
coconut,32,80,60,A,clay,15
coconut,32,80,70,A,clay,0
coconut,32,80,80,A,clay,0
coconut,32,80,90,A,clay,0
coconut,32,90,0,A,clay,81
coconut,32,90,10,A,clay,73
coconut,32,90,20,A,clay,65
coconut,32,90,30,A,clay,57
coconut,32,90,40,A,clay,42
coconut,32,90,50,A,clay,27
coconut,32,90,60,A,clay,12
coconut,32,90,70,A,clay,0
coconut,32,90,80,A,clay,0
coconut,32,90,90,A,clay,0
coconut,33,0,0,A,clay,110
coconut,33,0,10,A,clay,102
coconut,33,0,20,A,clay,94
coconut,33,0,30,A,clay,86
coconut,33,0,40,A,clay,71
coconut,33,0,50,A,clay,56
coconut,33,0,60,A,clay,41
coconut,33,0,70,A,clay,26
coconut,33,0,80,A,clay,11
coconut,33,0,90,A,clay,0
coconut,33,10,0,A,clay,107
coconut,33,10,10,A,clay,99
coconut,33,10,20,A,clay,91
coconut,33,10,30,A,clay,83
coconut,33,10,40,A,clay,68
coconut,33,10,50,A,clay,53
coconut,33,10,60,A,clay,38
coconut,33,10,70,A,clay,23
coconut,33,10,80,A,clay,8
coconut,33,10,90,A,clay,0
coconut,33,20,0,A,clay,104
coconut,33,20,10,A,clay,96
coconut,33,20,20,A,clay,88
coconut,33,20,30,A,clay,80
coconut,33,20,40,A,clay,65
coconut,33,20,50,A,clay,50
coconut,33,20,60,A,clay,35
coconut,33,20,70,A,clay,20
coconut,33,20,80,A,clay,5
coconut,33,20,90,A,clay,0
coconut,33,30,0,A,clay,101
coconut,33,30,10,A,clay,93
coconut,33,30,20,A,clay,85
coconut,33,30,30,A,clay,77
coconut,33,30,40,A,clay,62
coconut,33,30,50,A,clay,47
coconut,33,30,60,A,clay,32
coconut,33,30,70,A,clay,17
coconut,33,30,80,A,clay,2
coconut,33,30,90,A,clay,0
coconut,33,40,0,A,clay,98
coconut,33,40,10,A,clay,90
coconut,33,40,20,A,clay,82
coconut,33,40,30,A,clay,74
coconut,33,40,40,A,clay,59
coconut,33,40,50,A,clay,44
coconut,33,40,60,A,clay,29
coconut,33,40,70,A,clay,14
coconut,33,40,80,A,clay,0
coconut,33,40,90,A,clay,0
coconut,33,50,0,A,clay,95
coconut,33,50,10,A,clay,87
coconut,33,50,20,A,clay,79
coconut,33,50,30,A,clay,71
coconut,33,50,40,A,clay,56
coconut,33,50,50,A,clay,41
coconut,33,50,60,A,clay,26
coconut,33,50,70,A,clay,11
coconut,33,50,80,A,clay,0
coconut,33,50,90,A,clay,0
coconut,33,60,0,A,clay,92
coconut,33,60,10,A,clay,84
coconut,33,60,20,A,clay,76
coconut,33,60,30,A,clay,68
coconut,33,60,40,A,clay,53
coconut,33,60,50,A,clay,38
coconut,33,60,60,A,clay,23
coconut,33,60,70,A,clay,8
coconut,33,60,80,A,clay,0
coconut,33,60,90,A,clay,0
coconut,33,70,0,A,clay,89
coconut,33,70,10,A,clay,81
coconut,33,70,20,A,clay,73
coconut,33,70,30,A,clay,65
coconut,33,70,40,A,clay,50
coconut,33,70,50,A,clay,35
coconut,33,70,60,A,clay,20
coconut,33,70,70,A,clay,5
coconut,33,70,80,A,clay,0
coconut,33,70,90,A,clay,0
coconut,33,80,0,A,clay,86
coconut,33,80,10,A,clay,78
coconut,33,80,20,A,clay,70
coconut,33,80,30,A,clay,62
coconut,33,80,40,A,clay,47
coconut,33,80,50,A,clay,32
coconut,33,80,60,A,clay,17
coconut,33,80,70,A,clay,2
coconut,33,80,80,A,clay,0
coconut,33,80,90,A,clay,0
coconut,33,90,0,A,clay,83
coconut,33,90,10,A,clay,75
coconut,33,90,20,A,clay,67
coconut,33,90,30,A,clay,59
coconut,33,90,40,A,clay,44
coconut,33,90,50,A,clay,29
coconut,33,90,60,A,clay,14
coconut,33,90,70,A,clay,0
coconut,33,90,80,A,clay,0
coconut,33,90,90,A,clay,0
coconut,34,0,0,A,clay,112
coconut,34,0,10,A,clay,104
coconut,34,0,20,A,clay,96
coconut,34,0,30,A,clay,88
coconut,34,0,40,A,clay,73
coconut,34,0,50,A,clay,58
coconut,34,0,60,A,clay,43
coconut,34,0,70,A,clay,28
coconut,34,0,80,A,clay,13
coconut,34,0,90,A,clay,0
coconut,34,10,0,A,clay,109
coconut,34,10,10,A,clay,101
coconut,34,10,20,A,clay,93
coconut,34,10,30,A,clay,85
coconut,34,10,40,A,clay,70
coconut,34,10,50,A,clay,55
coconut,34,10,60,A,clay,40
coconut,34,10,70,A,clay,25
coconut,34,10,80,A,clay,10
coconut,34,10,90,A,clay,0
coconut,34,20,0,A,clay,106
coconut,34,20,10,A,clay,98
coconut,34,20,20,A,clay,90
coconut,34,20,30,A,clay,82
coconut,34,20,40,A,clay,67
coconut,34,20,50,A,clay,52
coconut,34,20,60,A,clay,37
coconut,34,20,70,A,clay,22
coconut,34,20,80,A,clay,7
coconut,34,20,90,A,clay,0
coconut,34,30,0,A,clay,103
coconut,34,30,10,A,clay,95
coconut,34,30,20,A,clay,87
coconut,34,30,30,A,clay,79
coconut,34,30,40,A,clay,64
coconut,34,30,50,A,clay,49
coconut,34,30,60,A,clay,34
coconut,34,30,70,A,clay,19
coconut,34,30,80,A,clay,4
coconut,34,30,90,A,clay,0
coconut,34,40,0,A,clay,100
coconut,34,40,10,A,clay,92
coconut,34,40,20,A,clay,84
coconut,34,40,30,A,clay,76
coconut,34,40,40,A,clay,61
coconut,34,40,50,A,clay,46
coconut,34,40,60,A,clay,31
coconut,34,40,70,A,clay,16
coconut,34,40,80,A,clay,1
coconut,34,40,90,A,clay,0
coconut,34,50,0,A,clay,97
coconut,34,50,10,A,clay,89
coconut,34,50,20,A,clay,81
coconut,34,50,30,A,clay,73
coconut,34,50,40,A,clay,58
coconut,34,50,50,A,clay,43
coconut,34,50,60,A,clay,28
coconut,34,50,70,A,clay,13
coconut,34,50,80,A,clay,0
coconut,34,50,90,A,clay,0
coconut,34,60,0,A,clay,94
coconut,34,60,10,A,clay,86
coconut,34,60,20,A,clay,78
coconut,34,60,30,A,clay,70
coconut,34,60,40,A,clay,55
coconut,34,60,50,A,clay,40
coconut,34,60,60,A,clay,25
coconut,34,60,70,A,clay,10
coconut,34,60,80,A,clay,0
coconut,34,60,90,A,clay,0
coconut,34,70,0,A,clay,91
coconut,34,70,10,A,clay,83
coconut,34,70,20,A,clay,75
coconut,34,70,30,A,clay,67
coconut,34,70,40,A,clay,52
coconut,34,70,50,A,clay,37
coconut,34,70,60,A,clay,22
coconut,34,70,70,A,clay,7
coconut,34,70,80,A,clay,0
coconut,34,70,90,A,clay,0
coconut,34,80,0,A,clay,88
coconut,34,80,10,A,clay,80
coconut,34,80,20,A,clay,72
coconut,34,80,30,A,clay,64
coconut,34,80,40,A,clay,49
coconut,34,80,50,A,clay,34
coconut,34,80,60,A,clay,19
coconut,34,80,70,A,clay,4
coconut,34,80,80,A,clay,0
coconut,34,80,90,A,clay,0
coconut,34,90,0,A,clay,85
coconut,34,90,10,A,clay,77
coconut,34,90,20,A,clay,69
coconut,34,90,30,A,clay,61
coconut,34,90,40,A,clay,46
coconut,34,90,50,A,clay,31
coconut,34,90,60,A,clay,16
coconut,34,90,70,A,clay,1
coconut,34,90,80,A,clay,0
coconut,34,90,90,A,clay,0
coconut,35,0,0,A,clay,114
coconut,35,0,10,A,clay,106
coconut,35,0,20,A,clay,98
coconut,35,0,30,A,clay,90
coconut,35,0,40,A,clay,75
coconut,35,0,50,A,clay,60
coconut,35,0,60,A,clay,45
coconut,35,0,70,A,clay,30
coconut,35,0,80,A,clay,15
coconut,35,0,90,A,clay,0
coconut,35,10,0,A,clay,111
coconut,35,10,10,A,clay,103
coconut,35,10,20,A,clay,95
coconut,35,10,30,A,clay,87
coconut,35,10,40,A,clay,72
coconut,35,10,50,A,clay,57
coconut,35,10,60,A,clay,42
coconut,35,10,70,A,clay,27
coconut,35,10,80,A,clay,12
coconut,35,10,90,A,clay,0
coconut,35,20,0,A,clay,108
coconut,35,20,10,A,clay,100
coconut,35,20,20,A,clay,92
coconut,35,20,30,A,clay,84
coconut,35,20,40,A,clay,69
coconut,35,20,50,A,clay,54
coconut,35,20,60,A,clay,39
coconut,35,20,70,A,clay,24
coconut,35,20,80,A,clay,9
coconut,35,20,90,A,clay,0
coconut,35,30,0,A,clay,105
coconut,35,30,10,A,clay,97
coconut,35,30,20,A,clay,89
coconut,35,30,30,A,clay,81
coconut,35,30,40,A,clay,66
coconut,35,30,50,A,clay,51
coconut,35,30,60,A,clay,36
coconut,35,30,70,A,clay,21
coconut,35,30,80,A,clay,6
coconut,35,30,90,A,clay,0
coconut,35,40,0,A,clay,102
coconut,35,40,10,A,clay,94
coconut,35,40,20,A,clay,86
coconut,35,40,30,A,clay,78
coconut,35,40,40,A,clay,63
coconut,35,40,50,A,clay,48
coconut,35,40,60,A,clay,33
coconut,35,40,70,A,clay,18
coconut,35,40,80,A,clay,3
coconut,35,40,90,A,clay,0
coconut,35,50,0,A,clay,99
coconut,35,50,10,A,clay,91
coconut,35,50,20,A,clay,83
coconut,35,50,30,A,clay,75
coconut,35,50,40,A,clay,60
coconut,35,50,50,A,clay,45
coconut,35,50,60,A,clay,30
coconut,35,50,70,A,clay,15
coconut,35,50,80,A,clay,0
coconut,35,50,90,A,clay,0
coconut,35,60,0,A,clay,96
coconut,35,60,10,A,clay,88
coconut,35,60,20,A,clay,80
coconut,35,60,30,A,clay,72
coconut,35,60,40,A,clay,57
coconut,35,60,50,A,clay,42
coconut,35,60,60,A,clay,27
coconut,35,60,70,A,clay,12
coconut,35,60,80,A,clay,0
coconut,35,60,90,A,clay,0
coconut,35,70,0,A,clay,93
coconut,35,70,10,A,clay,85
coconut,35,70,20,A,clay,77
coconut,35,70,30,A,clay,69
coconut,35,70,40,A,clay,54
coconut,35,70,50,A,clay,39
coconut,35,70,60,A,clay,24
coconut,35,70,70,A,clay,9
coconut,35,70,80,A,clay,0
coconut,35,70,90,A,clay,0
coconut,35,80,0,A,clay,90
coconut,35,80,10,A,clay,82
coconut,35,80,20,A,clay,74
coconut,35,80,30,A,clay,66
coconut,35,80,40,A,clay,51
coconut,35,80,50,A,clay,36
coconut,35,80,60,A,clay,21
coconut,35,80,70,A,clay,6
coconut,35,80,80,A,clay,0
coconut,35,80,90,A,clay,0
coconut,35,90,0,A,clay,87
coconut,35,90,10,A,clay,79
coconut,35,90,20,A,clay,71
coconut,35,90,30,A,clay,63
coconut,35,90,40,A,clay,48
